manufacturer_id,manufacturer_name,manufacturer_recall_count
389,Hamilton Medical Ag,2.0
390,Hill Rom  Inc,1.0
391,Hill Rom Inc,2.0
392,Hill Rom Inc. || Liko Ab,1.0
393,Hill Rom SAS,1.0
394,Trumpf Medizin Systeme Gmbh + Co. Kg,1.0
395,Trumpf Medizin Systeme Gmbh + Co. Kg.,1.0
396,Welch Allyn Protocol Inc. || Welch Allyn Inc,1.0
397,Hitachi Aloka Medical Ltd,1.0
398,Hologic Inc,2.0
399,Hoya Corporation Pentax Miyagi Factory || Hoya Corporation,1.0
400,Hoya Corporation Pentax Miyagi Factory || Pentax Medical Company,1.0
401,"Microline Surgical, Inc.",1.0
402,ICU Medical Inc.,1.0
403,IMEX GROUP S.A.S.,1.0
404,"IMMUNO-MYCOLOGICS, INC. || Imported by:  ANNAR  DIAGNOSTICA  IMPORT",1.0
405,"Impact Instrumentacion, Inc.",1.0
406,Inpeco S.P.A.,1.0
407,Integra Lifesciences Corporation,1.0
408,Integra Lifesciences Corporation || Integra Neurosciences Ltd. || Integra Neurosciences || Integra Lifesciences Limited (Ireland),1.0
409,"Integra Lifesciences Corporation Usa || Integra Radionics Inc. || Integra Neurosciences Pr, Inc. || Integra Neurosciences Ltd. || Integra Lifesciences (Ireland) Ltd.",1.0
410,"Intuitive Surgical, Inc",3.0
411,Invacare,1.0
412,"Permobil, Inc.",2.0
413,IMMUCOR || Importer: LABORATORIOS DAI DE COLOMBIA,1.0
414,IMMUCOR INC || Importer: LABORATORIOS DAI DE COLOMBIA S.A,1.0
415,"IMMUCOR INC || Imported by:  LABORATORIOS  DAI  DE || COLOMBIA S.A., y HEMOCOLOMBIA S.A.S.",1.0
416,IMMUCOR INC. || Imported by: LABORATORIO DAI DE COLOMBIA S.A.,1.0
417,Ivoclar Vivadent AG,1.0
418,Ivoclar Vivadent Ag,1.0
419,"A.M.O Puerto Rico Manufacturing, Inc",1.0
420,"Abbott Medical Optics Inc (AMO) || AMO Puerto Rico Manufacturing, Inc || Abbott Manufacturing Malaysia Sdn Bhd",1.0
421,Amo Ireland. || Abbott Medical Optics Inc.,1.0
422,Amo Uppsala Ab,1.0
423,"Biosense Webster, Inc || Biosense Webster, Ltd",1.0
424,"Biosense Webster, Inc.",2.0
425,"Biosense Webster, Inc. ",1.0
426,"Biosense Webster,Inc || Biosense Webster, Ltd",1.0
427,Cilag Gmbh International || Johnson & Johnson Medical Limited || Advanced Sterilization Products,2.0
428,Cilag Gmbh International || Johnson & Johnson Medical Limited. || Advanced Sterilization Products,1.0
429,"Depuy Cmw || Depuy International Ltd || Depuy Raynham || Depuy Ace S.A.R.L. || Depuy Orthopaedics, Inc || Johnson & Johnson Medical (Suzhou) Ltd. || Depuy France S.A.S. || Depuy Ireland Ltd.",1.0
430,Ethicon Endosurgery Inc || Ethicon Endosurgery S.A. De C.V. || Ethicon Endosurgery Llc,1.0
431,Ethicon S.A. || Johnson & Johnson International || Johnson & Johnson Medical Gmbh- || Ethicon Llc || Johnson  &  Johnson  de  Brasil  Industria  y  Comercio  Productos || para la Salud Ltda || Johnson & Johnson Industrial Ltda || Ethicon Sarl,1.0
432,"Gynecare Inc, A Division Of Ethicon, Inc.",1.0
433,JOHNSON & JOHNSON || Importer: JOHNSON & JOHNSON DE COLOMBIA S.A,1.0
434,"Johnson & Johnson Gmbh, Alemania || Ethicon, Inc.",1.0
435,Johnson & Johnson International || Johnson & Johnson Medical Gmbh,1.0
436,"Johnson & Johnson Medical Gmbh || Johnson  &  Johnson  Do  Brasil  Industria  E  Comercio  De  Produtos  Para || Salud Ltda || Ethicon, Inc || Johnson & Johnson Medical Limited || Johnson  &  Johnson  Do  Brasil  Indústria  E  Comércio  De  Produtos  Para || Sáude Ltda. || Ethicon, Llc || Johnson & Johnson International",1.0
437,Johnson & Johnson Vision Care,1.0
438,JOHSON & JOHSON,1.0
439,"Megadyne Medical Products, Inc.",1.0
440,Synthes GMBH,1.0
441,Synthes Gmbh,6.0
442,Mentor Medical System B.V. || Mentor || Perouse Plastie,1.0
443,Karl Storz Gmbh & Co. Kg,1.0
444,Storz Medical Ag,1.0
445,Kisko International S.A.S,1.0
446,Kisko International SAS,1.0
447,Event Medical Ltd,1.0
448,Laboratoires Arion,1.0
449,Lumenis Inc,1.0
450,Lumenis Ltd,1.0
451,Lemaitre Vascular Inc.,2.0
452,"Lifetech Scientific (Shenzhen) Co, Ltd",1.0
453,Sorin Group Deutschland,1.0
454,Sorin Group Deutschland Gmbh,1.0
455,Sorin Group Deutschland Gmbh || Sorin Group S.A. S.R.L,2.0
456,Sorin Group Italia S.R.L,2.0
457,Sorin Group Usa Inc.,1.0
458,Lohmann & Rauscher International Gmbh & Co.Kg.,1.0
459,Weinmann Gerate Fur Medizin GMBH+CO.KG,1.0
460,Aesculap Ag,1.0
461,Aesculap Ag. || B.Braun Surgical S.A. || Aesculap Ag. || B.Braun Medical Industries Sdn. Bhd.,1.0
462,B. Braun Avitum Ag,4.0
463,B. Braun Medical S.A.S || B. Braun Medical Industries Sdn. Bhd || B. Braun Vietnam Co Ltd || B.Braun Melsungen Ag || B.Braun Medical Kft Production Division || Laboratorios B. Braun S.A.,1.0
464,B. Braun Melsungen AG || Laboratorios B. Braun S.A.,1.0
465,B. Braun Melsungen Ag || Laboratorios B. Braun S.A.,1.0
466,B.Braun Melsungen Ag,1.0
467,Masimo Corporation,1.0
468,Medax Srl,1.0
469,Medax SRL Unipersonale,1.0
470,Devilbiss Healthcare Llc,1.0
471,Medicrea International S.A,1.0
472,Covidien || Covidien Llc,1.0
473,Covidien || Covidien Medical Products (Shanghai) Manufacturing Llc || Covidien Deutschland Manufacturing Gmbh || Covidien Llc,1.0
474,"Covidien || Newport Medical Instruments, Inc. || Mallinckrodt Medical || Covidien Llc",3.0
475,COVIDIEN IIC || EV3 INC,1.0
476,Covidien Llc.,1.0
477,"Covidien Medical Products (Shanghai) Manufacturing Llc. || Covidien, Previously registered as  Kendall A Division || Of Tyco Healthcare Group Lp.",1.0
478,Medtronic B.V. || Medtronic Minimed,2.0
479,Medtronic France S,2.0
480,Medtronic Inc || Medtronic Neuromodulation || Medtronic Neurosurgery,1.0
481,"Medtronic Inc || Medtronic Neuromodulation || Medtronic Puerto Rico, Operations Co. || Medtronic Puerto Rico Operations Co., Villalba.",4.0
482,"Medtronic Inc || Medtronic Neuromodulation || Medtronic Puerto Rico, Operations Co. || Medtronic Puerto Rico Operations Co., Villalba. || Medtronic B.V.",1.0
483,Medtronic Inc. || Medtronic Europe S. A.R.L,1.0
484,"Medtronic Inc. Cardiac Rhythm Disease || Medtronic Neuromodulation || Medtronic Bv || Medtronic Puerto Rico Operations Co., Villalba",2.0
485,"Medtronic Inc. Cardiac Rhythm Disease || Medtronic Neuromodulation || Medtronic Bv || Medtronic Puerto Rico Operations Co., Villalba.",1.0
486,Medtronic Ireland || Medtronic Inc,1.0
487,"Medtronic Ireland || Medtronic Mexico, S. De R. L. De C. V. || Medtronic Inc",1.0
488,Medtronic Mexico S De R.L. De C.V || Medtronic Corevalve Llc,1.0
489,"Medtronic Mexico, S. De R. L. De C. V. || Medtronic Inc || Medtronic Perfusion Systems",1.0
490,Medtronic Navigation Inc,3.0
491,Medtronic Navigation Inc. || Medtronic Inc. Cardiac Rhythm Disease,1.0
492,"Medtronic Navigation Israel, Ltd || Medtronic Inc. Cardiac Rhythm Disease",1.0
493,Medtronic Neuromodulatiòn,1.0
494,"Medtronic P S Solutions || Medtronic Puerto Rico Operations, Co",1.0
495,Medtronic Perfusion Systems || Medtronic México S.R.L de Cv,1.0
496,"Medtronic Puerto Rico Operations Co., Mpri Villalba. || Medtronic Europe S. A.R.L || Medtronic, Inc || Medtronic Puerto Rico Operations Co, Med Rel || Medtronic Neuromodulation",1.0
497,"Medtronic, Inc. || Medtronic Europe S. A.R.L",1.0
498,"Medtronic, Inc. || Medtronic Europe S. A.R.L || Medtronic Neuromodulation || Medtronic Puerto Rico Operations Co., Villalba.",4.0
499,"Micro Therapeutics, Inc.",1.0
500,"Micro Therapeutics, Inc. DBA EV3 Neurovascular",1.0
501,"Newport Medical Instruments, Inc. || Covidien - Medtronic",1.0
502,Medxpert Gmbh,1.0
503,"Menicon Pharma Sas || Menicon Co Ltd || Menicon Nect Co., Ltd. Guju Plant",1.0
504,Merit Medical Systems Inc,1.0
505,MITSUBISHI CHEMICAL EUROPA GMBH Y MITSUBISHI || CHEMICAL MEDIENCE INC.,1.0
506,Mortara Instrument Inc.,1.0
507,,81.0
508,Bio-Logic Systems Corp || Excel Tech Limited || Natus Medical Incorporated (Incorporated Dba Excel Tech Limeted),1.0
509,"Clarity Medical Systems, Inc.",1.0
510,Natus  Medical  Incorporated  (Incorporated  Dba  Excel  Tech || Limited) || Alpine Biomed Aps,1.0
511,Natus Neurology Incorporated,1.0
512,Q-MED AB,1.0
513,Nidacon International AB,1.0
514,"Nidek Co., Ltd.",2.0
515,Nihon Kohden Corporation,2.0
516,"Nipro Corporation, Odate Plant",1.0
517,Nipro Medical Industries Ltd.,1.0
518,"Nonin Medical, Inc",1.0
519,Nova Biomedical,1.0
520,Nova Biomedical Corporation,1.0
521,Alcon Gps – Wavelight Gmbh,1.0
522,Alcon Laboratories Inc,1.0
523,Alcon Laboratories Inc.,2.0
524,Alcon Lensx Inc.,1.0
525,Alcon Research Ltd || Alcon Laboratories Inc,1.0
526,"Gyrus Acmi, Inc",1.0
527,Olympus Medical System Corporation,1.0
528,Olympus Medical Systems Corporation,1.0
529,Olympus Winter & Ibe Gmbh || Olympus Medical Systems Corporation,2.0
530,Keymed (Medical & Industrial Equipment) Ltd,1.0
531,Carestream Health Inc,1.0
532,"Carestream Health, Inc || Caretream Healt, Inc || Carestream Health, Inc || Soluciones Medicas Exportación S. de R.L de C.V || Carestream Health, Inc",1.0
533,"Trophy For Carestream Health, Inc",1.0
534,"Organ Recovery Systems, Inc",1.0
535,Origen Biomedical Inc,1.0
536,Spacelabs Healtcare Inc || Spacelabs Healthcare Ltd,1.0
537,"Spacelabs Healtcare Inc || Spacelabs Healthcare Medical Equipment (Suzhou) Co, Ltd",1.0
538,"Spacelabs Healthcare, Ltd.",1.0
539,Spacelabs Medical Inc,2.0
540,Spacelabs Medical Inc.,1.0
541,Ossur Americas,1.0
542,Össur Inc || Ossur HF,1.0
543,"Osteogenics Biomedical, Inc.",1.0
544,Otto Bock Mobility Solutions GMBH,1.0
545,Otto Bock Mobility Solutions Gmbh,1.0
546,Penumbra Inc.,1.0
547,PERKIN ELMER LIFE AND ANALYRICAL SCIENCES || Imported by: ROPSOHN THERAPEUTICS LTDA.,1.0
548,PERKIN ELMER. || Imported by: ROPSOHN THERAPEUTICS LTDA.,1.0
549,WALLAC OY - PerkinElmer || Imported by: ROPSOHN THERAPEUTICS.,1.0
550,WALLAC OY-PERKIN ELMER || Imported by:  ROPSOHN  THERAPEUTICS || S.A.S,1.0
551,Peter Brehm Gmbh Chirurgie- Mechanik,1.0
552,Hospira Costa Rica Ltd || Hospira Inc,4.0
553,Hospira Costa Rica Ltd || Hospira Inc.,3.0
554,Hospira Costa Rica Ltd || ICU Medical Inc Salt Lake City || ICU Medical De México S. A. C. V.,1.0
555,Hospira Inc. || Hospira Costa Rica Ltd.,1.0
556,"Philips Digital Mammography Sweeden Ab || Philips Medical Systems Dmc Gmbh || Metaltronica S.P.A. || Philips Healthcare (Suzhou) Co., Ltd ",1.0
557,Philips Electronics India || Philips India Limited,2.0
558,"Philips Healt hcare (Suzhou)  Co., Ltd || Philips Medical Systems Nederland B.V.",1.0
559,"Philips Healthcare (Suzhou) Co., Ltd || Philips Medical Systems Nederland B.V..",1.0
560,Philips Medical System,1.0
561,Philips Medical System Technologies Ltd. || Dunlee División Of Philips Medical Systems (Cleveland) Inc || Philips Medical Systems (Cleveland) Inc. || Philips And Neusoft Medical System,2.0
562,Philips Medical Systems,2.0
563,PHILIPS Medical Systems (Cleveland) Inc.,1.0
564,Philips Medical Systems (Cleveland) Inc. || Philips Nuclear Medicine Inc,4.0
565,Philips Medical Systems (Cleveland) Inc. || Philips Nuclear Medicine Inc.,1.0
566,Philips Medical Systems || Invivo Corporation || Philips Medizin Systeme Boeblingen Gmbh || Sanmina-Sci Systems Singapore Pte Ltd || Shenzhen Goldway Industrial Inc || Witt Biomedical Corporation,2.0
567,Philips Medical Systems || Philips Goldway(Shenzhen) Industrial Inc,2.0
568,Philips Medical Systems || Philips Ultrasound Inc.,1.0
569,Philips Medical Systems Dmc Gmbh,1.0
570,"Philips Medical Systems Dmc Gmbh || Philips Healthcare (Suzhou) Co., Ltd || Philips India Limited-India",5.0
571,Philips Medical Systems Nederland B.V. || Philips Electronics India || Philips India Limited,4.0
572,"Philips Medical Systems Nederland B.V. || Philips Healthcare ( Suzhou) Co., Ltd.",1.0
573,"Philips Medical Systems Technologies, Ltd || Philips Medical Systems (Cleveland) Inc.",1.0
574,Philips Ultrasound Inc. || Philips Medical Systems || Sanmina-Sci Systems Singapore Pte Ltd,1.0
575,Philips Ultrasound Inc. || Philips Medical Systems.,1.0
576,Respironics Inc,1.0
577,Respironics Inc (Sleep Therapy),1.0
578,"Respironics Inc (Sleep Therapy) || Mini Mitter Company,Inc.A Respironics,Inc. Company || Respironics Georgia,Inc",1.0
579,"Respironics Respiratory Drug Delivery (Uk) Ltd || Respironics Inc || Respironics California Inc || Respironics Medical Products (Shenzhen) Co, Ltd",1.0
580,Volcano Corporation,1.0
581,Witt Biomedical Corporation || Philips Medical Systems || Invivo Corporation || Philips Medizin Systeme Boeblingen Gmbh || Sanmina-Sci Systems Singapore Pte Ltd || Philips Goldway (Shenzhen) Industrial Inc.,3.0
582,Prodol Meditec Limited,1.0
583,Profilatex S.A. de C.V.,1.0
584,Promedon S.A.,1.0
585,Q Core Medical Ltd,5.0
586,QIAGEN || Importer: QUIMIOLAB LTDA,1.0
587,QUIAGEN GMBH || Imported by: GENTECH S.A.S.,1.0
588,QUIGEN GMBH || Importer: QUIMIOLAB  S.A.S.,1.0
589,Rand S.R.L.,1.0
590,RANDOX || Imported by:  LABCARE DE COLOMBIA LTDA,1.0
591,RANDOX LABORATORIES || Importer: LABCARE DE COLOMBIA LTDA.,1.0
592,RANDOX LABORATORIES || Importer: SIEMENS S.A,1.0
593,RANDOX LABORATORIES || Imported by:  LABCARE  DE  COLOMBIA || LTDA.,2.0
594,RANDOX LABORATORIES || Imported by: LABCARE DE COLOMBIA LTDA.,1.0
595,Randox Laboratories Ltd,1.0
596,RANDOX LABORATORIES LTD. || Importer: LABCARE DE COLOMBIA LTDA,1.0
597,RANDOX LABORATORIES LTD. || Importer: LABCARE DE COLOMBIA LTDA.,1.0
598,RANDOX LABORATORIES LTD. || Imported by:  LABCARE  DE  COLOMBIA || LTDA.,1.0
599,RANDOX LABORATORIES Ltd. || Imported by: SIEMENS S.A.,1.0
600,Rayner Intraocular Lenses Limited,1.0
601,Resmed Inc.,1.0
602,Resmed Paris || Resmed West Coast Warehouse || Resmed Germany Inc || Resmed Ltd || Resmed-Duncan Distribution Center || Resmed Asia Operations Pty Ltd || Resmed Corp,1.0
603,Resmed-Duncan Distribution Center || Resmed Germany Inc || Resmed Corp || Resmed Ltd || Resmed Paris || Resmed West Coast Warehouse || Resmed Asia Operations Pty Ltd,1.0
604,Disetronic Medical System AG,1.0
605,Disetronic Medical System AG.,1.0
606,PRODUCTOS ROCHE S.A.,1.0
607,ROCHE,2.0
608,ROCHE  DIAGNOSTICS GMBH || Imported by: PRODUCTOS ROCHE  S.A,2.0
609,ROCHE || Importer: PRODUCTOS ROCHE S.A,1.0
610,ROCHE DIAGNOSTIC GMBH || Imported by: PRODUCTOS ROCHE S.A.,1.0
611,Roche Diagnostics,1.0
612,ROCHE DIAGNOSTICS GMBH,1.0
613,Roche Diagnostics GMBH,1.0
614,Roche Diagnostics Gmbh,8.0
615,ROCHE DIAGNOSTICS GMBH || Importer:  PRODUCTOS ROCHE S.A.,1.0
616,ROCHE DIAGNOSTICS GMBH || Importer: PRODUCTOS ROCHE S.A,1.0
617,ROCHE DIAGNOSTICS GMBH || Importer: PRODUCTOS ROCHE S.A.,3.0
618,ROCHE DIAGNOSTICS GmBH || Importer: PRODUCTOS ROCHE S.A.,1.0
619,ROCHE DIAGNOSTICS GMBH || Importer. PRODUCTOS ROCHE S.A.,1.0
620,Roche Diagnostics Gmbh || Roche Diagnostics International Ltd || Roche Diagnostics Graz Gmbh,1.0
621,Roche Diagnostics Gmbh || Roche Diagnostics International Ltd.,1.0
622,Roche Diagnostics Gmbh || Roche Diagnostics International Ltd. || Roche Diagnostics Graz Gmbh,3.0
623,Roche Diagnostics GMBH.,1.0
624,ROCHE DIAGNOSTICS GMBH. || Importer: PRODUCTOS ROCHE S.A.,1.0
625,ROCHE DIAGNOSTICS GmbH. || Imported by: PRODUCTOS ROCHE S.A.,1.0
626,Roche Diagnostics International Ltd || Roche Diagnostics Graz GMBH || Roche Diagnostics GMBH,1.0
627,ROCHE DIAGNOSTICS MANNHEIM GMBH || Imported by: PRODUCTOS ROCHE S.A.,1.0
628,ROCHE MOLECULAR SYSTEMS || Importer: PRODUCTOS ROCHE S.A,2.0
629,ROCHEM BIOCARE COLOMBIA S.A.S.,1.0
630,Verathon Medical,3.0
631,Argon Medical Devices,1.0
632,"Rti Biologics, Inc. || Rti Surgical",1.0
633,SEBIA || Imported by:  ANNAR  DIAGNOSTICA  IMPORT || LTDA.,1.0
634,SEBIA || Imported by:  ANNAR  DIAGNOSTICA || IMPORT LTDA.,1.0
635,"Samsung Electronics Co., Ltd",3.0
636,Schaerer Medical Ag,1.0
637,Schiller Ag,2.0
638,"Schiller Américas, Inc",1.0
639,Cardiotek BV,1.0
640,Paul Hartmann Ag,1.0
641,ABBOTT LABORATORIES,1.0
642,SESKUI DIAGNOSTICS || Importer: ABBOTT LABORATORIES DE COLOMBIA,1.0
643,Sentinel CH SPA / I || Importer: Abbott Laboratories de Colombia S.A.,1.0
644,SENTINEL CH.SPA || Imported by:    ABBOTT  LABORATORIES  DE || COLOMBIA S.A,1.0
645,Microport Orthopedics Inc.,1.0
646,Nanjing Mindray Bio Medical Electronics Co Ltd,1.0
647,"Shenzhen Mindray Bio-Medical Electronics Co.,Ltd",3.0
648,SHENZHEN  NEW  INDUSTRIES  BIOMEDICAL  ENGINEERING || CO. LTD (SNIBE CO LTD) || Importer: VELEZ LAB S.A.S.,1.0
649,SSMR (Siemens Shenzen Magnetic Resonance Ltd). || Siemens Healthcare Gmbh || Siemens A.G.,1.0
650,DADE BEHRING INC. || Imported by: SIEMENS/VELEZLAB,1.0
651,SIEMENS,1.0
652,SIEMENS  HEALTHCARE  DIAGNOSTICS  /  SIEMENS || HEALTHCARE COLOMBIA,2.0
653,SIEMENS  HEALTHCARE  DIAGNOSTICS  INC. || /Importer:SIEMENS HEALTHCARE COLOMBIA,3.0
654,Siemens  Healthcare Diagnostics INC,3.0
655,Siemens A.G,1.0
656,Siemens A.G.,5.0
657,Siemens A.G. || Siemens Shanghai Medical Equipment Ltd.,2.0
658,Siemens A.G. || Siemens Shanghai Medical Equipment Ltd. || Siemens Healthcare Gmbh,1.0
659,Siemens A.G. || Siemens Shenzhen Magnetic Resonance Ltd.,4.0
660,"Siemens AG || Siemens Medical Solutions Usa, Inc.",1.0
661,Siemens Ag.,1.0
662,Siemens Health Care Diagnostics Inc || Siemens Health Care Diagnostics Manufacturing Limited,1.0
663,Siemens Healthacare Diagnostic INC.,1.0
664,SIEMENS HEALTHCARE DIAGNOSTCS INC,1.0
665,SIEMENS HEALTHCARE DIAGNOSTIC || Imported by: SIEMENS S.A.,1.0
666,SIEMENS HEALTHCARE DIAGNOSTICS,3.0
667,"SIEMENS HEALTHCARE DIAGNOSTICS  PRODUCTS GMHB, || SIEMENS HEALTHCARE DIAGNOSTICS  PRODUCTS INC. || Importer:  SIEMENS  HEALTHCARE  DIAGNOSTICS || LTDA.",1.0
668,Siemens HealthCare Diagnostics || Importer:  Siemens  Healthcare  Rochem  Colombia/ || Biocare Colombia S.A.S.,1.0
669,Siemens HealthCare Diagnostics || Importer: Siemens Healthcare Colombia,3.0
670,SIEMENS HEALTHCARE DIAGNOSTICS || Importer: SIEMENS HEALTHCARE COLOMBIA,1.0
671,SIEMENS HEALTHCARE DIAGNOSTICS || Imported by: VELEZ LAB Y CIA. || SIEMENS HEALTHCARE  DIAGNOSTICS,1.0
672,SIEMENS HEALTHCARE DIAGNOSTICS || Imported by: SIEMENS S.A.,2.0
673,SIEMENS HEALTHCARE DIAGNOSTICS || Imported by: SIEMENS S.A./ VELEZ LAB.,1.0
674,Siemens Healthcare Diagnostics INC,4.0
675,Siemens Healthcare Diagnostics Inc,1.0
676,SIEMENS HEALTHCARE DIAGNOSTICS INC,1.0
677,SIEMENS HEALTHCARE DIAGNOSTICS INC || Importer:  SIEMENS HEALTHCARE COLOMBIA,3.0
678,SIEMENS HEALTHCARE DIAGNOSTICS INC || Importer: SIEMENS HEALTHCARE COLOMBIA,2.0
679,SIEMENS HEALTHCARE DIAGNOSTICS INC || Importer: SIEMENS S.A,11.0
680,SIEMENS HEALTHCARE DIAGNOSTICS INC || Importer: SIEMENS S.A.,3.0
681,Siemens Healthcare Diagnostics INC.,7.0
682,Siemens Healthcare Diagnostics Inc.,4.0
683,SIEMENS HEALTHCARE DIAGNOSTICS INC. || Importer: SIEMENS HEALTHCARE,1.0
684,SIEMENS HEALTHCARE DIAGNOSTICS INC. || Importer: SIEMENS HEALTHCARE COLOMBIA,1.0
685,SIEMENS HEALTHCARE DIAGNOSTICS INC. || Importer: SIEMENS S.A.,1.0
686,SIEMENS HEALTHCARE DIAGNOSTICS INC. || Imported by:   SIEMENS S.A,1.0
687,SIEMENS HEALTHCARE DIAGNOSTICS INC. || Imported by: SIEMENS S.A Y VELEZ LAB,1.0
688,SIEMENS HEALTHCARE DIAGNOSTICS INC. || Imported by: SIEMENS S.A.,2.0
689,Siemens Healthcare Diagnostics Inc. || Siemens Healthcare Diagnostics Manufacturing Ltd,3.0
690,Siemens Healthcare Diagnostics Inc. || Siemens Helathcare Diagnostics Manufacturing Limited || Siemens Healthcare Diagnostics Mfg Ltd || Stratec Biomedical Switzerland Ag,1.0
691,Siemens Healthcare Diagnostics Manufacturing Ltd || Siemens Healthcare Diagnostics Inc.,1.0
692,Siemens Healthcare Diagnostics Manufacturing Ltd. || Siemens Healthcare Diagnostics Inc.,1.0
693,Siemens Healthcare Diagnostics Productos Ltd. || Siemens Healthcare Diagnostics Inc.,1.0
694,Siemens Healthcare Diagnostics Productos Ltda,1.0
695,Siemens Healthcare Diagnostics S.A.S.,1.0
696,SIEMENS HEALTNCARE DIAGNOSTICS INC || Imported by: VELEZ LAB S.A.S.,1.0
697,SIEMENS HEALTNCARE DIAGNOSTICS INC. || Imported by: SIEMENS S.A.,1.0
698,Siemens MEDICAL SOLUTIONS,1.0
699,SIEMENS MEDICAL SOLUTIONS DIAGNOSTICS || Imported by: SIEMENS S.A..,1.0
700,"Siemens Medical Solutions Usa, Inc.",8.0
701,"Siemens Medical Solutions USA, Inc.",1.0
702,"Siemens Medical Solutions Usa, Inc. || Siemens A.G.",1.0
703,Siemens S.A,1.0
704,Siemens Shanghai Medical Equipment Ltd || Siemens Healthcare Gmbh || Siemens A.G.,1.0
705,Siemens Shanghai Medical Equipment Ltd. || Siemens A.G.,1.0
706,Siemens Shanghai Medical Equipment Ltd. || Siemens Healthcare Gmbh || Siemens A.G.,1.0
707,Siemens Shenzhen Magnetic Resonance Ltd. || Siemens A.G.,4.0
708,Siemens Shenzhen Magnetic Resonance Ltd. || Siemens Healthcare Gmbh,1.0
709,Siemens Shenzhen Magnetic Resonance Ltd. || Siemens Healthcare Gmbh || Siemens A.G.,4.0
710,SIMENS HEALTHCARE DIAGNOSTICS INC,1.0
711,Silimed Industria de Implantes Ltda.,1.0
712,Schwager Medica Fabrica Paa Sis Medical Ag,1.0
713,Smith & Nephew Inc.,2.0
714,"Smiths Medical Asd, Inc.",2.0
715,"Smiths Medical Md, Inc",2.0
716,Vygon S.A.,1.0
717,Laboratoires Pharmaceutiques Vygon,1.0
718,Laboratoires Pharmaceutiques Vygon.,1.0
719,Sedecal S.A. (Sociedad Española de Electromedicina y Calidad S.A.),1.0
720,Groupe Lepine,2.0
721,Sophysa.,1.0
722,Diagnostica Stago S.A.S,1.0
723,DIAGNOSTICA STAGO S.A.S || Imported by:  ANNAR  DIAGNOSTICA  IMPORT || S.A.S.,1.0
724,Draeger Medical Gmbh,1.0
725,"Draeger Medical Systems, Inc.",1.0
726,"Draeger Medical Systems, Inc. || Drägerwerk Ag & Co. Kgaa",4.0
727,Dräger Medical Gmbh,1.0
728,Dräger Medical GMBH,1.0
729,Drägerwerk Ag & Co. Kgaa,5.0
730,Drägerwerk Ag & Co. Kgaa || Drager Medical Gmbh,1.0
731,DRÄGERWERK AG & CO. KGAA,1.0
732,Stephanix,2.0
733,"Steris Mexico, S, De R.L. De C.V.",1.0
734,Gaymar Industries Inc,1.0
735,Heartsine Technologies Limited,1.0
736,"Howmedica  Osteonics  Corp,  ahora  conocido  como  Stryker || Orthopedics || Lisi Medical Orthopaedics || Stryker Ireland Limited",1.0
737,Howmedica Osteonics Corp. || Stryker Corporation,1.0
738,"Physio Control , Inc",3.0
739,"Physio Control, Inc",3.0
740,Sage Products Inc./ Comfort Personal Cleasing Products,1.0
741,Small Bone Innovations Internacional,1.0
742,Stryker Endoscopy,1.0
743,Stryker Gmbh,1.0
744,Stryker Instruments || Stryker Ireland-Instruments,1.0
745,"Stryker Ireland Limited || Howmedica  Osteonics  Crop,  Ahora  Conocido  Como  Stryker || Orthopedics || Lisi Medical Orthopaedics",4.0
746,"Stryker Ireland Limited || Howmedica  Osteonics  Crop,  ahora  conocido  como  Stryker || Orthopedics || Lisi Medical Orthopedics",1.0
747,"Stryker Ireland Limited || Howmedica Osteonics Crop, || Stryker Orthopedics || Lisi Medical Orthopaedics ",1.0
748,Stryker Leibinger Gmbh & Co. Kg || Stryker Gmbh,1.0
749,Stryker Medical || Muka Metal Ticaret Ve Sanayi A.S.,1.0
750,"Stryker Medical, || Muka Metal Ticaret Ve Sanayi A.S.",1.0
751,Stryker Medtech K.K.,1.0
752,Stryker Neurovascular || Stryker Neurovascular Cork,1.0
